gene_id,cpg_density,tata_box_score,promoter_gc_frac,h3k4me3_signal,atac_accessibility,tf_motif_count,expressed,log2_tpm
MLTTR_0076,0.14274515225583745,0.7637443271508961,0.31865230401608263,0.0,4.808746636923961,2,1,5.178734419425318
MLTTR_0077,0.2176508495500299,0.5495688814597841,0.6890542824354393,2.499961619228464,8.549111359771747,2,0,7.257467787267021
MLTTR_0078,0.22337447000319632,0.7559936313147599,0.6992575491123224,3.787408913588628,2.5243812608154017,5,1,7.827885384330483
MLTTR_0079,0.10019314354654582,0.7385016544327628,0.3517876638832054,4.437894865313367,6.200876400716894,3,1,7.0813421629262585
MLTTR_0080,0.27276532937270104,0.5298276141879258,0.6269975066434479,7.874750860514995,2.625391046138176,8,1,7.36533572266265
MLTTR_0081,0.2025775252463966,0.5898602389925537,0.4400374823589214,9.869947621424572,2.9456204230030516,9,0,8.2871972464025
MLTTR_0082,0.061148274784946006,0.48014787352955773,0.31169799129343384,6.233043273930521,4.550628126576667,8,0,5.284376184730538
MLTTR_0083,0.20829719742436661,0.3892794395239399,0.5086106217912849,5.7693547162001995,3.305142478416093,3,1,7.490871134632737
MLTTR_0084,0.16967130495343138,0.5927591146193181,0.6370914718751598,6.336102796674479,8.499048070820121,5,1,7.950330921359683
MLTTR_0085,0.43050433804426064,0.4266711353429278,0.5328697843835666,7.981146625100916,4.844683416216128,4,1,7.8860899841271905
MLTTR_0086,0.3814573981929628,0.3376899358179819,0.32270125263112315,3.0122452946416525,3.48379666622273,2,0,6.13844466685219
MLTTR_0087,0.6015769566543686,0.4956160373131638,0.6453466297356396,3.9931645957755637,9.448252015898078,3,1,7.990789916525261
MLTTR_0088,0.20563580302457676,0.5422291800166238,0.4718330172501346,5.28457818878981,3.395901599277487,6,0,6.271219081506077
MLTTR_0089,0.3122779085858186,0.6076522884711539,0.5238007589073492,5.568990803241714,4.214250564366475,7,1,8.886108969488767
MLTTR_0090,0.1351420972356956,0.6528682445963438,0.46270205242137263,1.1865907762038903,4.530932465834437,4,1,5.806418921570219
MLTTR_0091,0.2384644778504421,0.25884160394350036,0.6862815990838229,5.83200407428154,3.4248243279783717,4,0,6.269631224235508
MLTTR_0092,0.5967392692373368,0.4734707228224985,0.5161815894902135,1.8040895411370834,6.1103616568149715,1,1,7.396990587187524
MLTTR_0093,0.07555422540789368,0.5443069902638618,0.6269518208562285,6.501613026192683,7.2541906752070835,3,1,7.8569593291439945
MLTTR_0094,0.1574216652045095,0.24968932383693407,0.6791437304035735,6.662033402487511,2.4233923124039944,8,1,7.263744297275698
MLTTR_0095,0.18218155571688702,0.2928620442193031,0.5375470546386956,0.462908989170284,3.9830595827559874,10,0,5.7705777642201825
MLTTR_0096,0.4814164206149511,0.7795441791191688,0.6398791012513313,5.976881105861814,4.191958034704422,8,1,9.109012369214009
MLTTR_0097,0.27439164214794864,0.40065564718550345,0.3841649407014102,5.365113255503657,2.2030132327943877,0,1,6.538264664345152
MLTTR_0098,0.08792397537633387,0.09568076627403968,0.3769511410819829,3.740691307141563,2.358868412952713,1,0,3.6985520216251673
MLTTR_0099,0.511839644615407,0.5013645470547791,0.5961422073945135,6.870939889656938,4.195922146801984,1,1,8.536165027330611
MLTTR_0100,0.23460600357314065,0.25540069786685127,0.5706980589473423,8.968032766568143,3.1636354218349454,0,1,5.5488231788419675
MLTTR_0101,0.07525657755093962,0.022318177205006832,0.6816084550019013,5.963420891039494,5.519868834537538,10,1,6.478426398988695
MLTTR_0102,0.03501208203887974,0.8251850195588143,0.4435126495259018,2.7922561808177697,6.502218227648614,8,1,6.766721417274304
MLTTR_0103,0.3165239540874347,0.5858232100441796,0.3721648938741941,2.0964283134711295,5.270329438207088,4,1,7.410979317207473
MLTTR_0104,0.29879956165568916,0.5371545963608929,0.4672574882606657,2.6394552839867367,5.463173344772407,8,1,6.911814788841154
MLTTR_0105,0.041167443586433046,0.4345616086801131,0.6565490269119683,2.942248256576628,3.1206333114952303,8,0,6.430166097374274
MLTTR_0106,0.5573717622282215,0.3006309624751737,0.5188061729998528,7.211412601642426,3.73749454346776,0,0,8.398892655652038
MLTTR_0107,0.24066139538054118,0.9021480038573201,0.4254793004415535,5.544845490552585,5.658757041060974,7,1,7.6020973590403464
MLTTR_0108,0.35211740969076427,0.4424117919342548,0.5001359164369741,4.916736616076865,6.012378201784997,4,0,7.301592196944886
MLTTR_0109,0.397668995938692,0.3680737311502648,0.5925515896626927,6.71119720339526,4.730108124971386,9,1,7.331780800787375
MLTTR_0110,0.16085609300399606,0.6251203403320177,0.34209111983660495,5.007526187946916,5.955320023254657,7,1,7.567000255977911
MLTTR_0111,0.16839715284254939,0.7490971911430168,0.5806144414320418,5.039806747248944,4.414225442192505,2,0,7.235936009569299
MLTTR_0112,0.2946727022926734,0.575551216648765,0.47456100228644404,3.292591844180265,2.639812664643207,3,1,6.294324659453578
MLTTR_0113,0.11500847015658922,0.9177235647220666,0.6508727102874979,3.7282489608031355,5.49813660926495,4,0,8.336092148965426
MLTTR_0114,0.28846501128271634,0.4907643894226671,0.6216058981178023,5.03088149264587,4.075965542880959,8,0,7.801758710029789
MLTTR_0115,0.12084855879070232,0.6712157053013001,0.6071405993147114,2.6388925887425176,1.5996745555734777,10,1,6.567407913006949
MLTTR_0116,0.10295018504271698,0.40797036771609996,0.31916423854840453,8.280914658977032,6.5224283166670345,0,1,5.580877492761005
MLTTR_0117,0.4024803175230169,0.07640766662690923,0.5140082804385128,5.216206803710278,5.636839661007221,4,0,7.124104363360751
MLTTR_0118,0.23263905396186518,0.5818209610405967,0.3216781250630417,3.8759106895487614,6.303296656436002,6,1,7.541634936729123
MLTTR_0119,0.057085021867327876,0.5006649461649617,0.4417660802745076,6.914545470164688,3.9816213365984927,8,1,7.442891713534243
MLTTR_0120,0.25413484050851454,0.5445367120898446,0.368624364748801,2.8591135691798653,7.7637455732480145,2,1,6.642274538956827
MLTTR_0121,0.1888913514576609,0.45176946622867326,0.49624336658012896,7.079064975572168,5.821189360642355,5,0,7.014028430017576
MLTTR_0122,0.49528444491083795,0.5315768858209426,0.38582758371133186,5.138587269673733,6.783551008929168,7,1,7.604425265278021
MLTTR_0123,0.597557309652974,0.8106227712634919,0.42647702978810514,8.721486745298186,3.632504774957379,5,1,8.300535453806694
MLTTR_0124,0.18845742946722935,0.48305741248896045,0.6006657843382754,3.8734619281205473,4.292204938304302,0,0,6.295028221531068
MLTTR_0125,0.043581395533693584,0.19929565532035237,0.6096711618558803,4.177580818487861,7.373154101896207,0,1,6.148731327860623
MLTTR_0126,0.4203772681185987,0.3859119617311357,0.6018811630186438,3.286126227705017,4.844225100474529,7,1,7.475426756691937
MLTTR_0127,0.2669957969566882,0.3564733833195888,0.5926222821009364,2.4816248354196597,4.941722091153454,5,0,6.374154346076914
MLTTR_0128,0.164350454301789,0.5458622287470999,0.44209979476092875,5.468480183288243,7.773095651284706,5,1,7.346547486216903
MLTTR_0129,0.24835219074862427,0.7689249796990352,0.3155345848109546,2.8577486157928704,7.128614483718549,4,1,7.466920151430148
MLTTR_0130,0.24204733254946506,0.18548908510654968,0.3244510877983425,5.60389718905229,5.340212019439005,7,1,7.420155283483767
MLTTR_0131,0.263994640547996,0.3260293888938003,0.5318645725122951,3.6927940299664748,8.578504694684643,5,1,7.323409010908518
MLTTR_0132,0.16709503942347412,0.9218608261655324,0.6859876811362269,7.068947695104338,2.029801966530158,1,0,6.5733184910774485
MLTTR_0133,0.2565523741464397,0.606151376616007,0.5046483056442711,0.0,4.774031911786229,0,1,5.140722409450375
MLTTR_0134,0.4032924563992049,0.5405838679540685,0.48594928586907093,5.797025163995803,3.837095294268544,9,1,7.947995986795514
MLTTR_0135,0.3292135683532365,0.8028542540237331,0.6443908112919285,5.060467058281802,7.741827488422237,0,0,7.888930946950381
MLTTR_0136,0.1633015855954234,0.17898634904580132,0.4493060298588565,4.967839170254625,7.943575066091383,7,1,5.935300498368444
MLTTR_0137,0.09864867383585708,0.9241999002113566,0.389570536875703,3.7033524173287686,3.9803005567400156,1,1,5.659349580391154
MLTTR_0138,0.37751148176583804,0.7640059520196599,0.68030007808685,8.448882663148577,5.186182166395193,0,1,7.975640921215185
MLTTR_0139,0.26513960456004854,0.8231760866397762,0.30082725845112845,4.146934333393453,6.714413430733225,0,1,7.6774318052583395
MLTTR_0140,0.1929976726158298,0.4491589512062162,0.513192936777744,5.813368353068714,5.913162731670957,9,1,7.262929044327182
MLTTR_0141,0.046748111448465864,0.7937579969864533,0.3704985654991435,4.440247488406108,5.421712800786815,1,1,5.893379159838258
MLTTR_0142,0.22078832721543964,0.7694073185593928,0.399286058271049,4.246223936403279,6.829715007591071,1,1,8.074257079284914
MLTTR_0143,0.10155845961349134,0.36793354722774596,0.6760589382396636,5.1393056206640635,8.65490663948173,6,1,6.644080767945518
MLTTR_0144,0.11425901134579183,0.43191487095047065,0.5691189427104005,6.3099136755279694,5.1479727859279585,4,1,6.495078391341753
MLTTR_0145,0.38658799346774475,0.3701403868360126,0.5195315622604642,2.7382973346346895,2.793900301643527,0,0,6.918472311246832
MLTTR_0146,0.3169967579250842,0.4498542707243438,0.3427250542902866,4.025362398484018,4.70970301574182,3,1,6.282362887432041
MLTTR_0147,0.11736524366762499,0.5579174029104604,0.6704701520724686,2.154565721722902,4.846569059203474,4,0,5.9922945885615375
MLTTR_0148,0.4624567408332269,0.49380790187455287,0.4743363587173713,5.756565529344754,4.193584249547757,8,1,7.8031319416111335
MLTTR_0149,0.10103439272750248,0.4194934572065748,0.3402272653682595,3.260924468666846,6.263766504465841,1,0,5.853838474924378
MLTTR_0150,0.3484637761594047,0.5406367548228681,0.5189800583226754,3.4762735249299865,6.328194450439549,8,1,8.078961027472433
MLTTR_0151,0.16411350131196623,0.2520081558799646,0.3336176088041989,6.2589622561899,6.661366751738465,4,1,6.3216085073712085
MLTTR_0152,0.3227341931578714,0.21901166242393386,0.6408952976741225,4.937098899184011,5.83981980458462,0,1,7.337928071149661
MLTTR_0153,0.20833704434123554,0.3543031169367143,0.46246327097571854,5.767453908869038,5.42586480481264,6,0,7.509864897440815
MLTTR_0154,0.24221158723394087,0.5248186224127138,0.4164016205177569,4.680315049726571,2.962746337972266,9,0,5.390661198431524
MLTTR_0155,0.13555512002229053,0.06648084102154778,0.4010807612031421,5.775900571223403,4.269219353937294,5,0,5.538393066174974
MLTTR_0156,0.16350065901955535,0.39621058453602953,0.38324891345478596,5.133132275344125,3.2762633565196175,1,1,6.041178610311203
MLTTR_0157,0.5056688064772149,0.635730116885964,0.37722968738041396,2.736318992277309,5.541328402244609,7,1,8.12168879523596
MLTTR_0158,0.5794424928018334,0.2904773857330255,0.541057646790458,5.382458425034354,4.699709423599772,7,1,8.164140664623472
MLTTR_0159,0.5059707214359493,0.22716555083745002,0.36743724747828066,4.273478259198844,4.850476403546648,0,1,6.488125640231048
MLTTR_0160,0.3915222044349921,0.6234552291465021,0.5184819726355105,4.481322047967986,5.932642247165245,1,1,7.767133671557117
MLTTR_0161,0.31719730139323316,0.3259882363556537,0.6504661440034126,5.516885649035222,4.365013580261227,1,1,8.099792288591345
MLTTR_0162,0.2363918081835903,0.20150763815736283,0.595312688348334,3.861864285809921,6.967214294658403,4,0,7.05145574361472
MLTTR_0163,0.15721681586424566,0.3731243286630738,0.5159667293185106,2.8461943848915037,6.928082649035843,7,1,5.50283769677207
MLTTR_0164,0.36347435041123577,0.7757129783967098,0.4718063021398051,7.317779883081657,3.124462675190257,1,1,8.525339214404672
MLTTR_0165,0.2650648120187409,0.47534425764019467,0.43842105617066773,8.627768714364596,7.429751625459592,8,1,8.015713713374087
MLTTR_0166,0.3086262418001425,0.40007496820796934,0.4008616908982712,4.2721009035153585,4.282735834032888,7,1,6.607456117801722
MLTTR_0167,0.3705789313592048,0.5763992009098718,0.46726231631695836,7.247419610944265,3.5433581977308637,1,1,7.311245279783896
MLTTR_0168,0.11436075017640454,0.10207998202681574,0.6949926912002506,5.727596068678064,4.32610011037176,4,0,6.640614304812789
MLTTR_0169,0.32956518079064334,0.5317453806445297,0.5199535405541582,3.678300371580432,2.5045058170231997,1,1,6.0960674402453385
MLTTR_0170,0.21470310667704204,0.05776153515114575,0.41663686909911496,3.2926053938739708,5.575299886741729,6,0,5.659149098317903
MLTTR_0171,0.29256618741420376,0.5048462418423346,0.4086613881400131,4.399467288901116,7.226709141799612,8,1,7.694258982689581
MLTTR_0172,0.4980905532622957,0.042527159362009924,0.47792299658659454,4.1025106408186005,2.035382491088191,10,1,7.890389518820029
MLTTR_0173,0.6298838145904352,0.4904112329499613,0.48084038622208836,4.295703368691633,5.73957410890898,8,1,7.633397366980556
MLTTR_0174,0.6042464039022747,0.27052431005924504,0.43874292259339076,4.711575174299021,6.038268898067946,9,1,8.276831004278643
MLTTR_0175,0.39547430925708327,0.6589858695643324,0.5198500922211399,2.703737587215399,6.18336013441129,0,0,7.456998885043802
MLTTR_0176,0.44179574091927437,0.26418343566224894,0.5964323705790098,6.682758731570061,6.154624679210896,2,0,8.688054959377244
MLTTR_0177,0.1744492195897259,0.4388152716141846,0.5803488042233182,2.7055560206481175,5.7568907431563066,6,1,6.018700633681266
MLTTR_0178,0.5900143054560282,0.3607505008336871,0.5906684997767716,2.8269285417228427,4.039322201585093,4,1,7.327601152854167
MLTTR_0179,0.2020863903178845,0.7275337531119128,0.509399845000192,6.801492893585935,6.626853639714398,10,1,7.118675400727162
MLTTR_0180,0.020511829388020854,0.2523006111134903,0.6323780108196512,6.475536482424045,5.562152413208744,6,0,7.207467885353856
MLTTR_0181,0.7661639431444612,0.2511777162496644,0.333189616170841,7.860768978476498,6.445840173264115,3,1,8.140001452710868
MLTTR_0182,0.1009681416253969,0.7169691161671216,0.5317826949274533,5.230494179511088,5.520927566731913,3,1,6.801884618451825
MLTTR_0183,0.28699818441719466,0.10253302078593898,0.6330031712262559,3.6748632382563473,4.430995612974097,9,1,7.124347277225132
MLTTR_0184,0.26462472676197424,0.5052866402318319,0.5935244302182097,7.243778957792313,4.840285220921466,0,0,8.139981603330734
MLTTR_0185,0.02955725725037085,0.25860955673491914,0.6828348612905089,4.768920487586811,6.086470630715591,0,1,5.803258845548927
MLTTR_0186,0.5453767880702713,0.1647592931633278,0.35658348835508685,4.711284422588769,6.907398764846422,3,1,8.200072655643808
MLTTR_0187,0.28181450521639945,0.29171680594552984,0.5636983274389674,3.2682124551232885,1.2884145893154333,1,0,7.032127255878088
MLTTR_0188,0.30200356657516786,0.5559159856819671,0.6152064661988137,5.7630806152884695,2.4922787134638353,3,1,6.997317068058064
MLTTR_0189,0.6158456057934022,0.24423753848223279,0.4606033993099648,0.23899417550688629,1.8188290970788583,7,0,7.07010348995423
MLTTR_0190,0.3945056224492743,0.15592562506859478,0.40043195724808595,6.008765775842982,3.914894536091438,2,1,6.153680562231221
MLTTR_0191,0.1865795844895939,0.10947688956981645,0.4774299864596374,0.9655373710505772,3.650885931268826,6,0,5.483277625528399
MLTTR_0192,0.16978614275367737,0.18875119394693782,0.629632138524656,6.700622791281065,5.3026568734898705,1,1,6.163774910451259
MLTTR_0193,0.13101531903036376,0.25700200387576505,0.38982913646659595,1.8525252050666214,4.345266553342936,6,1,5.142660429082694
MLTTR_0194,0.3928475456441805,0.46317824931004203,0.6142222047976136,6.316941381910986,7.458308120132449,1,1,7.344609224299483
MLTTR_0195,0.24306174042323592,0.8589046173055962,0.5987257294748446,9.893608417401065,3.7505333934728453,8,1,8.457271799442697
MLTTR_0196,0.2660957541388675,0.628067770950066,0.5197743821020842,4.404011772229711,3.570592252029943,9,0,8.34356277895761
MLTTR_0197,0.3310785538533462,0.4650708571742405,0.5066545887235788,2.6307530939729755,3.3566889440968284,8,1,5.956338034125474
MLTTR_0198,0.25793255183338304,0.1224409332162451,0.6779970734217653,8.838883274857125,4.350671017608952,5,0,7.365916392745506
MLTTR_0199,0.1747617184396422,0.4848299086258178,0.3528965605847933,4.078213928119333,5.2291311665037075,8,1,7.216690739471971
MLTTR_0200,0.3331409563486363,0.2592986987491403,0.32577480723576835,2.735609185520681,3.9989001406733307,8,0,5.670907942896404
MLTTR_0201,0.2497169209271708,0.5155178083223404,0.5083604106718946,7.465278294909643,3.1596996612888897,9,1,6.671993671039036
MLTTR_0202,0.505857566488847,0.14385223614497122,0.3337228623095423,0.0,2.3218813002324303,8,0,4.3904280965550075
MLTTR_0203,0.37012432631438613,0.8107804846295006,0.40244879001141204,1.9966934493778692,5.265966100600141,2,0,7.0674061804979385
MLTTR_0204,0.49211791709763536,0.6345450057933218,0.35292135860689927,2.331333829617548,3.872279089090303,9,1,8.435739620340723
MLTTR_0205,0.24190956685994078,0.4438795387743548,0.6785205650983253,3.5712479135070483,3.0436142249420044,2,1,6.019650519173771
MLTTR_0206,0.3515457515224013,0.4231321835441153,0.5025355415902291,0.9141980922459654,4.400219897472355,6,1,6.8731706571233655
MLTTR_0207,0.6728663287321025,0.4494957032406364,0.40356943097763065,6.60334178531701,5.54533606624878,0,1,8.63893068207904
MLTTR_0208,0.4394622374955285,0.4488071633296385,0.43034129756881684,7.00306177769418,8.809678774136383,9,1,8.497301183012496
MLTTR_0209,0.15778636938622387,0.9078270700919355,0.37389255474134675,4.846894557398038,8.005780519553934,4,0,8.406372212716144
MLTTR_0210,0.07593202476220068,0.8601622778806334,0.44749981349856904,4.131390160557559,3.220021866546543,1,0,6.68001116637082
MLTTR_0211,0.03857396014053953,0.5608846107480662,0.3727274880231449,1.833412748387341,4.056338506515573,9,1,5.340356735265228
MLTTR_0212,0.20260791266427627,0.3097299470342326,0.636219098437621,5.893879947351703,1.191489161197972,2,1,6.935908838770742
MLTTR_0213,0.06221636369945518,0.27787016765577277,0.5238655371197439,3.5578334052214373,1.177404165596739,7,0,4.874472503563083
MLTTR_0214,0.3430596820285965,0.6040710230894903,0.3428184274325812,6.188657534602737,1.3941974410929343,7,0,6.798421549445303
MLTTR_0215,0.18396132304593615,0.1568896706705021,0.6403185856201852,6.997195840904361,6.640358174671305,2,0,7.297070751772221
