temp_1,average,temp_2,friend,target
46.40419557453096,42.61058236001823,45.12625800021134,73.50063597529484,52.84745475384626
54.01713241790672,45.36067983818718,54.302958557509264,38.95574310984758,52.03162950081831
51.95495136850985,42.24194637324226,52.383707806971465,64.80737668094156,52.00994066233314
54.43131835480401,41.44582345003411,56.08224628703526,69.86676032749438,51.792288472030435
47.61341477341965,43.59629674912506,46.50636909137616,38.619420374005685,52.285996076813426
54.74643783454871,43.004447117214056,54.58299493602419,20.836177262492093,52.74448911678823
47.18639996007869,44.06595204167714,45.136227859047665,50.37979589723798,51.394061837824275
51.23004948298812,41.19865390996035,50.89592604228731,62.9244277769481,51.10416436935626
47.17951976401582,40.74252282190207,47.668033951465084,43.85469162949644,51.703396143382825
50.3972564081638,43.977185276581494,51.73465451560654,37.186773612923304,51.48243443299758
46.22373542247631,43.331188253960946,46.40030878093002,26.353844225045197,51.95429386897672
49.772028873846736,45.79739147285909,51.648873485128405,75.98139329601267,58.0275699830705
50.20643441399763,44.70858069551313,50.52203941758797,26.5486398059441,57.76254969735384
53.17135379492645,41.3958444517986,53.00868787438154,56.36094924200066,57.882336343580356
49.36765639066464,42.55529251824106,49.27339383641208,72.04943790513948,57.31977285276541
48.23055606656222,41.41997417798549,47.13377048810758,68.99412580543462,59.943040301544244
46.599029712596604,43.566601982538714,46.940585263537116,69.47985142738048,57.60788575294306
47.29484739674028,45.5258228349247,47.729613471206896,37.08320494027613,58.11970622129038
47.039410572988196,40.12688809801864,46.77302308297924,30.47848825615116,57.86680366870859
51.32029434499874,44.08428716079704,51.47572367266721,39.079465817122966,58.23189320854672
53.87504448011148,45.10678976093324,54.19153874178478,30.889904575791444,59.88845031795887
48.2444881824899,43.42739591045664,48.630334735046404,22.955247195655637,57.53255311680995
53.50112698409704,40.31177119879062,53.98127038748865,25.94678849479253,58.756463088934915
54.123878295348554,45.87742408351956,53.65235348789861,66.76865244627973,58.23148007901375
53.010967191203164,40.807313250478884,52.758989812996276,50.85337221142487,59.0828951837959
50.165194290341645,42.31053697660212,50.341706711714096,35.98779905005077,57.97685125120723
50.30089546621371,42.50133621156931,52.02824568037789,42.050708606907676,58.718296808218916
48.94746007971291,42.27678447836158,47.894561569008964,37.81258847427712,58.98002675681938
65.5817400976909,54.809104283000785,66.75915198666858,52.12608738980019,61.746360715700675
64.26293670280052,58.04391827947077,63.966365749265805,57.97505775605725,60.281545706019834
64.67446581155146,52.024045931257184,65.45681615396911,71.64314409955364,60.742238512738
64.0718987027096,50.950957482299344,65.89254486035641,25.069593129411214,59.75677584660806
61.687039650189014,59.5888024590908,61.16875980782274,55.62092026798125,61.08252028653862
64.97557419491542,59.460270628173305,65.00835628779168,55.40455372149855,60.29731583356205
64.0808285001206,51.71291304092789,65.2361405362273,54.345830842030985,59.325226294841144
63.61315887756562,57.63923390006588,64.02704916293831,49.529192934525746,59.462057033917155
65.65618117845051,51.19733588501123,64.07458677899656,25.262540714646104,60.9210139676204
63.093041503951895,57.743214161418436,63.9068051939181,40.018265499694294,60.839726812082304
64.81266073535326,52.70534940910176,63.94931547061388,38.866398812255774,60.60848648052859
61.73891686271096,59.36127463375744,60.68038078073255,42.999189366644586,61.58887332859538
63.7649653262645,59.36139986838462,63.96727151809569,48.762173847472425,60.706855633336396
65.93315772462161,57.17760236003643,66.77497779151167,27.10871463302248,62.09659186020765
64.18536941995603,51.21921678335113,65.78962378147317,61.16578190632693,60.76472826660582
63.271589809208734,58.253995111963214,62.01994259510259,47.51288490791306,60.22351822598475
62.50963695721246,59.18441895515554,62.78591113654101,26.635304659766632,59.313937938020416
65.39600012153872,52.83908437864039,65.85538589325533,26.38517191228297,60.782944859235215
61.452203634920664,58.97033398896625,61.98226834052213,34.44968348246882,60.59223315170113
64.88383970346109,55.99102113606449,64.49009853123653,59.37614235964941,66.14049672485076
61.027149170643504,55.25828958507199,59.03408879958935,68.0889086515649,65.4106887615343
65.24704421461536,55.286159700766305,65.99647811434309,75.66772581033683,66.4186740491651
64.49060391989319,59.189901093276916,64.42146598516705,27.495420758338582,66.24114931747792
64.72594064164423,58.15005922288199,63.888542417816765,29.312779546465453,65.41167809246099
61.96520745434452,56.353793756589,62.768792473723124,78.8122870939209,65.47069109077377
61.27250157495648,58.081544849637666,61.74719866341968,73.04874268200903,65.20145650449147
61.865639232112514,55.45860502912099,61.33173899373896,78.80163077325156,65.90743003398747
64.92040474170705,58.18204171053888,65.24906674398953,28.70781527990298,67.0923969933169
62.50671316257359,57.89008607903771,63.57393557914557,58.953989314718534,66.96875546674643
61.74219494960029,57.54176369223471,62.09097084364659,48.450123768957084,67.54618831743225
61.67047304936383,56.39037772890629,62.746713206830215,45.674192820881004,66.49984222357095
64.17314558709131,57.05905448292785,63.33977678114191,33.057711601817715,65.05620993840522
62.58520455658619,55.18029917138682,62.29201296993743,48.44796050541022,66.96359602194437
63.862289665610575,57.8288595021596,63.45521142926025,58.8769089320726,66.41119538964922
62.581070759120216,58.93716110992977,63.64492229185458,45.885091710793404,66.30380343741736
62.803286672251275,57.563696223033794,64.23650117885745,73.18417320342246,66.64846625719788
63.518164625915496,57.601375573702846,62.738682229190076,38.86704150465208,65.78907768648854
63.470708232587114,55.57928362167634,64.13629346890055,70.51959266236778,66.51991884434233
62.40305718066828,56.67065020250773,62.09438412512186,38.83360218811936,65.20115634947092
61.073414217800355,59.13586712260343,59.57835338757315,42.33569439149289,66.837110989183
64.0042020397254,55.598362779324475,61.03967320188375,77.50575085405833,67.75224900734844
64.86052445677292,56.55480754960383,65.32560466627322,62.32438192904076,66.12160598238141
71.84533180751696,61.15018702965947,72.63613792920704,51.50529817803567,73.4009956108648
68.9954412072592,72.70826006770334,70.6243781548832,53.35816568170691,72.46738260657126
73.94192998595764,62.98234243996285,75.3457513780242,43.55436295051519,73.87302734576242
72.53198103676847,67.07290638251631,74.09669905843838,29.040378428794412,72.43532674244503
73.44262173293728,61.625087245639904,71.87686266075677,37.5235598188717,72.67673720942935
71.51867103808877,67.90605966190932,70.7321052629846,34.62004724334281,72.50426232018162
71.82553220287076,70.08808670187985,71.57215463392275,65.77418114237175,73.12203294437197
70.19965030959567,68.5533840936635,70.86231627998116,70.6687323972312,73.33392006565076
72.61176553675628,72.92821723633637,72.52467136570377,74.573134632281,72.54788345178558
73.10164579300233,65.76827113828134,72.21284847977141,43.91315040209244,73.20057707709863
71.78499344218845,63.485092154117545,72.68517800620842,31.49618057976199,72.90421101554679
73.56476275102416,67.2749025955962,73.75273633851026,55.9086314934642,72.95921184640936
69.66813263960488,70.84246851978449,69.85797603244232,78.90835685255213,73.8017116600073
70.86503524176639,71.66005588457611,71.22848957960547,63.2417568031011,72.3061914038408
72.69203102442907,73.13522013566697,73.40642750705973,63.94481017962726,72.29403116834241
71.31862281446764,70.15743373275299,72.92973896296726,79.07468488589748,73.14942167338417
72.4025209846275,71.49976953109376,71.97860723220766,27.432186491853262,72.2313584758925
72.66405876517507,67.85579638543668,73.47666005292872,47.898407371619186,71.93502276421472
70.46945601316436,72.11155010783962,71.7439032301056,53.32770260826584,72.61803083013866
73.54821000331933,72.51616326864405,73.99630936725553,42.36214047840405,73.32282066395695
68.65569374668735,70.45427880134477,67.23195931128829,66.42324096509758,72.51604065741557
72.43658881085906,72.21220228949285,72.67823333253581,34.07210902647792,73.87070730941264
73.14875182774894,61.06300174915523,73.41766527542754,60.63724396186383,73.28268177603995
70.40813334532032,73.53888833937175,71.77077598512366,34.259501801635835,71.5523318014423
70.08818854045708,72.94682539601683,69.68291927500775,55.41921505298894,72.81370961428243
69.6489503045304,73.41180587040617,68.53556226260855,25.088695474145787,73.31470442517166
72.3058348858494,72.30404248366794,74.3585198677953,37.78172342066989,72.79760490275889
68.82092766817776,69.04820701472246,67.09025606267055,43.54214557530764,72.76572163032232
70.9814995767821,62.88113678638286,72.64938718790162,24.030000130866014,73.35235550008167
68.10601268599947,67.3459188310023,68.28340880063641,40.59754774273446,72.80572497742804
73.75525563706745,71.52748370204881,72.85283254227494,37.07245250670951,72.95104733818893
69.41058270128396,65.55479822723348,69.89264953680949,51.772523317104344,71.46115339490765
71.5444687649826,70.14814892613293,70.83059394094612,34.482323697599774,73.5014847377886
68.93264938450054,73.2404011140713,69.31775250389828,53.68936366486308,73.23262188475721
72.70294465625429,67.1374076201787,73.32802985750244,79.6821049361015,72.68720624881763
72.8878306587073,73.63575556906925,72.45242318576334,31.110760697214054,73.47448103270739
68.61136494388727,70.14090977189598,68.18659121609417,50.76392385800668,72.85254309999226
68.21505650850898,74.43684331260908,67.38835146159208,22.464745598290815,71.60778639256831
68.3931826035103,67.37164979376467,68.19207794899147,38.75419694171504,72.85296360928558
68.66960220949537,66.383061291859,69.71877583093672,61.89138353659481,72.45365506964713
69.81242941270183,66.51776088049337,70.45991410341131,20.09964246048803,73.42099818885374
73.17658738244526,61.017262875166715,72.96589736808211,49.37012039043249,72.0619132312788
70.5879621208787,71.92813592537217,69.56568183923137,35.620912604915006,81.27681131440957
69.45489711817,67.7180876077149,68.53201067627472,33.695172527805234,80.76955218975158
73.5823077055349,61.67997005785741,72.46277183026437,62.69348249580667,80.63496459856127
68.2842441200329,62.93487520293943,68.56238784648752,20.555586909267404,81.06666043345095
68.18770107740987,62.548812545870845,65.94043252206902,34.49833452434515,81.31263505595716
71.54117229659676,72.8920946632569,71.64020711760395,71.202167560542,81.67855671346058
68.97646091662975,71.82112343389397,68.08333029504489,35.255809025249434,80.42044117766883
70.72674458179195,69.4479423606665,72.51191298386408,41.69216471835196,80.04748976131452
69.91039470697076,72.18898931138088,70.35294033117482,32.98134171352409,80.98122268571676
69.90581380618137,62.09351750312509,70.24660521418348,40.78871932443086,80.65017264644632
68.99292654549065,71.15256649191217,70.67474316479147,64.31482318744295,81.41553236017737
73.34011674270617,69.31362767239827,73.352169923308,28.62311968733205,79.94391717772281
69.03766361865247,68.10209782214861,67.73501150181801,20.24045628400037,80.55216226168591
73.95850749158303,69.18494367787832,73.9699529306745,73.83813198524561,80.62652742686251
71.21720247866826,69.7050884180506,71.06615060106132,23.03118178232031,79.8498106766461
