temp_1,average,temp_2,friend,target
68.45667283323863,73.45182614859017,78.73213587634599,30.33919227209779,72.36127998493268
66.92289018808671,60.61302924399718,64.27160209622451,30.62062905660481,71.4142543354753
65.88702533757056,61.80953806650901,58.716580991407945,41.85619166288453,72.61693435217342
70.03417270854857,70.35592242944048,66.53554516858564,72.41471744640663,73.42795982146845
74.20872400531813,60.916169397822955,78.46549532832069,64.89558142301951,71.7592725549289
66.84521019356377,63.140239850050655,65.46995170780555,57.09528629181776,68.39615767052884
68.68913639569773,66.93802074199722,72.94614685759187,73.71241026123195,71.02412830840692
70.11677442115666,67.98170227897974,69.47718646375283,51.95703598730139,71.08891911879915
67.42470503634729,64.03864846424071,66.49017942354524,39.3247499349907,72.90441824525293
67.11448006996545,64.91246028266872,75.55018824532827,67.3502743164403,74.76327951389891
69.98442198929057,61.303804321311354,81.8560690067525,64.7263684510598,75.0290653853746
69.31659546229679,61.913704541933456,64.938504195373,58.755034479896075,70.23440053807133
70.70778304668912,65.34145088846769,70.84623770477018,34.233607504159664,73.25473095707432
66.01782472620404,62.29288708776498,62.764611880594906,31.194021443078345,72.0257492324706
67.85095168693847,62.600603929421325,55.33715407862739,78.94271701451638,74.36928440311034
66.12038902168052,65.96783398568613,63.23653236883886,30.25325524340395,74.51078245165151
71.68643219924431,73.94063983691379,81.90303464765583,36.79874561961705,76.23922431087462
72.69492933191937,62.80565622836285,68.87863354920678,50.456622721067305,69.39023579867096
67.42409732415081,61.72255237108806,59.80264465830085,54.874293285356735,74.59547262915727
66.54362715274202,67.21710152782227,63.28444661373122,40.196256691635234,73.09479734263283
66.34414676938974,60.950624557091515,63.33430337490781,60.89016333343576,74.52050218927072
72.60227859889686,68.93458110911766,60.244056098260415,40.93209599257972,71.40620948905905
74.29529144247826,72.45929111681593,75.14393786443013,30.87398396993961,73.1787878382913
65.66496267366777,71.11680973935088,71.50387298196681,28.386342597577368,73.50884168660242
72.95267311859891,63.02440980071617,71.36028056534721,68.87448321388293,72.36188595786732
71.651972206962,67.8459813715368,76.00759572412046,43.546706445358126,72.34795293566432
73.16599439471577,66.58702362855328,69.78392929229557,38.08267244984852,68.53934018474823
72.47609380176252,67.54080585138719,74.11073067058334,43.033473282392684,72.56179894238227
70.43552861113989,73.5970816644682,66.01144890154997,76.3899274168085,73.5738825224486
71.27708053071417,65.02358421985629,72.96956256818625,57.20436535571081,72.1694241721984
70.33461091976322,73.40838874576437,67.89763580015749,38.70332406773289,73.80764111735861
67.48489139814465,71.15919438859015,67.84272258424161,65.74752114444144,72.04468510646977
73.76765636761749,65.1312262307386,80.20253118686546,28.995045640926428,72.11072488350872
67.29251395232642,70.833788525896,71.64054355285472,61.636906668026,75.71127571760991
70.42724443347596,63.77698588360429,65.1353174192407,74.5070336800177,71.97417125005717
70.8339179476612,66.0127712514546,74.10574622943149,29.201084186964813,72.88883065817909
70.86229832016797,67.58833018326699,69.8480672218172,72.3274345366491,73.09383086990051
74.32118282483613,68.47699775383813,76.72622898351969,62.43431805880392,73.44776804855826
66.52539042914262,68.6443254025022,59.81816464014413,64.18665413748337,76.77365622424847
74.34367014769015,73.88352769360165,69.39564604639725,79.09047193774008,72.7484261598007
73.38898086445934,61.869940218049,86.08243637314678,43.94016223220781,81.04790533421559
65.54761638822032,65.02795862468851,60.48709451191948,52.24373617627537,76.69028665626846
74.19855616412761,65.19518991548942,80.54918389700619,47.133076453388426,78.36305156591521
67.24604822939982,66.7865927419904,66.01733290897009,49.902066364368785,79.45455286050466
69.18925449504547,73.7226885160215,74.59155384007222,57.93585727517182,76.31018951940781
65.13094456588334,69.95306058025066,63.78650111310919,25.12098008471863,77.78694818251665
74.96874251845948,67.53292515496864,71.58091145479094,64.99762822395067,80.29857312694496
67.09905593095586,73.4708143416107,64.23074589655468,22.192980070885692,78.90628211751921
69.7206694511,68.47261699893924,76.66358079630143,46.44576481629369,74.68129728590125
69.00763060875326,68.39460496962327,67.29419263835152,71.70713726081104,79.25711826800841
74.46115462133633,65.5996397441963,78.62727400944004,44.52405026588578,77.34692196778049
65.25386355660345,62.34228896049286,69.93225552234075,21.62575955020901,82.54311018998831
67.21972161932949,63.46612194882107,67.71345050751616,30.712679723260017,79.73930970802559
71.52746107851874,63.5727417157009,70.32583408772807,63.33601591133955,79.2503583849008
73.55696468106285,72.45329796850487,81.78895089446272,32.29905772494926,77.98582127138748
