
Name	WT_L1_1	WT_L1_2	WT_L1_3	WT_L1_4	LiY_L1_1	LiY_L1_2	LiY_L1_3	LiY_L1_4	WT_p18_1	WT_p18_2	WT_p18_3	WT_p18_4	WT_p18_5	WT_p18_6	WT_p18_7	LiY_p18_1	LiY_p18_2	LiY_p18_3	LiY_p18_4	LiY_p18_5	LiY_p18_6	LiY_p18_7
ENSMUSG00000035932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000083382	0.0	0.112386	0.040804	0.11184	0.076323	0.0	0.178681	0.152437	0.0	0.044141	0.190015	0.083795	0.07773	0.107378	0.069122	0.248903	0.0	0.0	0.0	0.283399	0.216893	0.0
ENSMUSG00000091695	0.242996	0.206201	0.270651	0.41006	0.0	0.358888	0.867364	0.39122	0.0	0.421676	0.140488	0.326882	0.476057	0.693207	0.146575	0.884994	0.691924	0.606339	0.12231	0.42508	0.503382	0.104368
ENSMUSG00000074529	0.118799	0.446123	0.30268	0.145758	1.04347	2.61966	1.70574	0.43756	0.0	0.170276	0.3099	0.115898	0.866298	0.946726	0.082805	0.770022	0.869411	0.864632	0.838149	0.741762	0.356187	0.872836
ENSMUSG00000098939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019320	1.09795	0.989209	0.954487	0.835332	12.7495	9.76112	9.16978	9.78422	0.0	5.46352	48.9565	58.555	40.1424	43.1039	36.0182	34.6814	26.5342	41.2494	22.8164	16.7494	30.3365	22.4734
ENSMUSG00000102869	14.9655	21.6054	20.2536	17.2572	45.5683	48.7066	54.6887	44.3564	0.0	34.1067	39.1784	45.019	37.071	33.0041	28.4401	46.5003	49.4145	43.3396	51.4201	47.6987	43.908	45.0401
ENSMUSG00000050377	0.041579	0.049249	0.063573	0.073656	0.261778	0.225639	0.064065	0.088922	0.0	0.065612	0.024456	0.160223	0.025518	0.050289	0.028697	0.249615	0.141169	0.157947	0.241892	0.185384	0.174667	0.096592
ENSMUSG00000090472	0.193504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000080982	0.0	0.0	0.0	0.0	0.071512	0.224119	0.183097	0.153363	0.0	0.047652	0.0	0.073288	0.0	0.0	0.104844	0.0	0.0	0.168462	0.0	0.0	0.056346	0.0
ENSMUSG00000104041	0.01166	0.0	0.005942	0.014299	0.088082	0.129902	0.118565	0.096171	0.0	0.022074	0.123482	0.179673	0.160994	0.021145	0.024137	0.254951	0.154306	0.072472	0.067812	0.058472	0.05185	0.147733
ENSMUSG00000099874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.191316	0.0	0.0	0.0	0.0	0.0	0.12944	0.145451	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000098784	0.012038	0.004752	0.0	0.0	0.022747	0.0	0.011131	0.0	0.0	0.005704	0.0	0.0	0.0	0.0	0.008316	0.015497	0.0	0.0	0.008766	0.0	0.008933	0.0
ENSMUSG00000082088	0.0	0.024104	0.0	0.0	0.547854	0.243671	0.118992	0.052876	0.0	0.085768	0.057129	0.132117	0.107815	0.082161	0.134901	0.333551	0.246863	0.212897	0.398276	0.156806	0.161208	0.260044
ENSMUSG00000016018	8.68271	9.47428	8.44947	6.89731	15.2064	21.3123	20.4602	18.2641	0.0	9.74066	23.1124	19.9569	15.0214	12.5941	12.3811	20.1991	19.3288	20.1327	17.4094	19.8833	17.255	17.4812
ENSMUSG00000079138	0.028191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026146	0.0	0.0	0.0	0.0	0.0	0.0	0.058294	0.058335	0.040226	0.0	0.0	0.0
ENSMUSG00000033082	0.750005	0.456501	0.652996	0.53656	2.81864	2.48988	1.50235	1.18876	0.0	0.776793	1.88815	1.91209	1.35217	0.954655	0.981531	2.13095	2.73857	1.63505	1.64796	1.63304	1.37866	1.65332
ENSMUSG00000042417	0.014118	0.044578	0.071951	0.069262	0.0	0.120823	0.130556	0.0	0.0	0.026767	0.0	0.0	0.052008	0.017117	0.019514	0.145444	0.057722	0.058532	0.061716	0.0	0.125777	0.053692
ENSMUSG00000089161	0.901128	0.0	0.0	0.0	0.0	0.0	0.0	3.24568	0.0	0.916555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26034	0.0	1.15308
ENSMUSG00000093503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000078926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000057903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024436	24.5081	23.9477	18.8845	18.7605	20.9402	36.1334	33.1424	31.0774	0.0	26.6258	36.561	29.6834	23.4375	26.1096	24.8457	25.4157	26.4184	31.3698	27.7188	27.7242	26.3987	21.2525
ENSMUSG00000036550	15.9192	16.6457	16.8147	14.4534	31.9535	38.9391	38.8618	35.0741	35.0786	24.006	50.3385	45.7503	35.2193	30.7288	29.244	43.0009	39.61	41.3059	38.5472	34.7793	37.0389	35.7748
ENSMUSG00000076146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000096073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000090121	0.0	0.0	0.0	0.0	0.0	0.014502	0.0	0.0	0.0	0.0	0.0	0.067539	0.0	0.0	0.062352	0.021782	0.0	0.0	0.024631	0.0	0.012554	0.021453
ENSMUSG00000078027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001741	1.12205	0.991732	0.724562	0.610739	9.42886	6.30064	5.34222	4.20361	0.0	1.92131	4.47138	4.92692	4.75398	3.37805	3.29442	6.98033	18.3347	5.68022	6.93421	5.91324	5.05671	7.06361
ENSMUSG00000019761	0.313342	0.415575	0.485468	0.348437	0.497377	0.858348	0.76493	0.666621	0.0	0.605798	0.419542	0.435258	0.438591	0.592346	0.588852	0.484103	0.71687	0.714429	0.730241	0.797102	0.558134	0.61961
ENSMUSG00000022181	0.035746	0.014112	0.064474	0.008672	1.1933	0.695214	0.446166	0.294921	0.0	0.109531	0.265643	0.43066	0.235896	0.10816	0.176977	0.482983	3.62046	0.91559	1.19012	0.493193	0.636248	1.3477
ENSMUSG00000051510	7.75397	9.29969	7.38704	4.45943	19.6982	23.7967	21.1911	18.4322	0.0	10.5158	22.8708	24.9236	22.7177	17.1533	15.9668	26.8534	20.1032	19.3636	18.4341	16.9705	18.2174	21.7309
ENSMUSG00000056999	12.0449	12.0571	12.1142	9.34564	20.411	32.0207	30.6105	30.8522	0.0	17.2966	33.9703	24.6565	21.2107	20.5202	19.5376	24.2713	24.7995	25.4096	24.7571	23.6019	23.3775	20.3367
ENSMUSG00000025888	1.53798	1.22811	1.34631	1.43514	12.6911	13.3081	11.9824	10.8566	0.0	4.11947	6.97007	5.55771	6.43361	6.04118	4.95556	8.39302	12.5637	7.99119	8.70987	7.57782	10.1908	9.52152
ENSMUSG00000088547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000051758	0.0	0.0	0.0	0.0	0.073562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035841	0.0	0.0	0.0	0.0	0.0	0.028386	0.0	0.0	0.036446
ENSMUSG00000015536	21.9492	22.0416	20.154	16.0959	44.3457	42.9381	39.9302	35.032	0.0	22.5877	41.671	36.9596	28.8844	35.6139	30.3808	47.7141	42.4253	39.8118	41.345	35.8828	37.4958	43.6492
ENSMUSG00000015533	0.293677	0.397565	0.244366	0.093104	6.99533	3.06123	3.73435	3.3726	0.0	0.90778	5.5431	5.92265	5.52812	3.33346	2.50634	7.18492	6.12627	5.77425	4.88024	3.28628	5.3573	5.78664
ENSMUSG00000042284	3.31468	3.07935	3.52338	2.7066	14.2133	11.817	11.2141	8.57648	12.1671	6.47909	12.105	11.985	10.3824	8.41921	7.30904	14.5052	12.6374	10.3955	12.0617	12.2089	11.6792	14.2114
ENSMUSG00000045551	0.062289	0.049155	0.0	0.050935	0.039263	0.035499	0.115237	0.0	0.0	0.078823	0.109483	0.040136	0.0	0.15139	0.143672	0.214107	1.0646	0.129177	0.090925	0.139196	0.185232	0.105329
ENSMUSG00000066362	1.16913	1.80545	1.81591	1.49607	3.39425	3.41636	0.579429	2.95252	0.0	2.14621	1.25392	1.60629	2.06679	5.13054	3.02405	3.34228	5.42324	3.423	2.52226	4.68427	4.11273	2.41547
ENSMUSG00000065037	16383.3	19820.3	19637.8	19622.8	102251.0	59020.9	61628.6	47639.6	48476.1	33679.7	50962.5	75637.2	77650.8	63949.5	49665.9	77474.9	105339.0	81196.1	107610.0	110105.0	102073.0	103659.0
ENSMUSG00000082749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000039621	3.27751	3.60987	3.12067	2.95544	9.26343	8.73352	8.36807	5.71274	0.0	4.13548	10.4086	12.94	11.069	7.65145	6.52097	11.4221	16.7981	11.4602	11.5139	9.4616	10.9046	11.3708
ENSMUSG00000089349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000101932	0.574814	0.327432	0.79504	0.726543	1.133	1.26662	3.21349	2.97844	0.0	0.739764	1.30987	4.45305	1.93432	0.684652	0.439703	0.915438	1.45087	2.52192	0.0	1.37865	1.64719	0.85735
ENSMUSG00000079489	0.864158	0.520379	0.301327	0.260344	2.96774	2.68184	2.81901	1.71154	0.0	0.820429	3.31573	3.87022	3.10114	1.35504	1.60564	3.04941	2.84783	1.72159	1.99278	1.8301	2.23257	2.76906
ENSMUSG00000086010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028385	0.031143	0.02971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019564	0.893565	1.19962	0.800376	0.844505	2.64786	2.45885	2.16025	1.60363	0.0	1.91979	1.47037	1.17319	1.07552	1.35003	1.32205	1.42115	2.49028	1.56324	1.75414	1.84351	1.2537	1.7824
ENSMUSG00000032123	12.7043	13.8867	14.1098	11.8409	11.362	19.0365	18.1809	17.2159	0.0	16.6626	14.9399	14.8179	13.1192	14.8972	13.3757	13.3022	13.878	13.8151	15.5979	14.4103	12.7402	11.3175
ENSMUSG00000095583	1.95134	3.98074	1.32702	0.286506	11.6519	9.55923	10.1489	5.60539	0.0	4.2434	2.90211	2.40507	0.90036	1.37386	0.823613	1.11127	54.5412	5.66544	3.80288	3.46657	4.57523	3.08803
ENSMUSG00000098140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000076572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.826602	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000096241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000031734	3.26556	4.84163	3.88628	3.46775	9.81738	24.2478	19.8832	10.661	0.0	8.86536	33.1218	32.952	23.0774	18.8638	14.2998	14.4005	18.7474	40.3039	29.5984	26.7629	24.9028	27.4379
ENSMUSG00000097871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06071	0.051634
ENSMUSG00000094518	0.655879	0.441671	0.370198	0.80597	1.11887	1.82808	2.0154	2.01836	0.0	0.239121	2.69035	0.979774	2.1773	1.68279	1.90223	2.30752	1.14896	3.02732	1.62678	1.27223	2.34041	2.2753
ENSMUSG00000095460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000098416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105699	0.119382	0.094124	0.121672	0.065088	0.301526	0.203469	0.221049	0.0	0.0	0.11368	0.417471	0.38639	0.220244	0.194715	0.11054	0.308635	0.906349	0.371875	0.408736	0.200776	0.356455	0.454811
ENSMUSG00000024773	2.84992	3.59293	3.31113	2.90181	16.6391	12.7213	11.2567	9.1871	12.995	5.94285	11.7953	13.055	11.7358	9.3621	7.95232	13.3163	12.4946	11.1186	12.8066	11.3259	12.8143	12.279
ENSMUSG00000044224	7.47486	8.77841	6.6087	5.45924	10.0566	18.2165	14.9678	12.8597	89.2887	11.4822	19.5677	14.3586	8.86801	8.09858	9.58736	12.222	12.1266	17.9996	12.0072	14.357	12.2778	13.3868
ENSMUSG00000097854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000103996	0.316288	0.166285	0.17909	0.05748	1.66358	1.31875	0.780693	0.968727	0.0	0.334385	1.04594	1.15888	1.10185	0.472124	0.780289	1.2711	1.45193	1.02138	0.824015	0.472428	0.733801	1.07074
ENSMUSG00000025407	0.041579	0.038305	0.0777	0.039661	0.471201	0.201888	0.089691	0.012703	0.0	0.065612	0.134508	0.213631	0.165865	0.058671	0.066961	0.285275	0.310572	0.143588	0.241892	0.150624	0.154118	0.158059
ENSMUSG00000084221	0.0	0.0	0.12019	0.0	0.115541	0.228259	0.307634	0.0	0.0	0.0	0.118831	0.119691	0.267375	0.109829	0.0	0.151201	0.0	0.07117	0.091343	0.0	0.101436	0.079418
ENSMUSG00000099186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000026159	13.7796	16.1044	16.5152	14.3314	20.9048	30.3281	26.653	24.8759	86.1793	21.601	41.9051	39.8315	29.3102	36.0591	30.7087	27.3434	29.8854	27.5638	23.7332	24.0383	24.3627	23.7492
ENSMUSG00000097411	0.018121	0.0	0.0	0.0	0.068518	0.030995	0.03352	0.03325	0.0	0.01719	0.095622	0.140025	0.033384	0.022001	0.050131	0.046697	0.074233	0.05636	0.0	0.060713	0.107715	0.045955
ENSMUSG00000064860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041949	1.38398	1.43164	1.22417	1.1175	3.75862	3.39169	3.58443	3.11324	0.0	2.05714	3.43221	3.89955	3.51657	2.68959	2.76238	3.91327	3.67927	2.74893	3.41746	3.2121	3.01782	3.05785
ENSMUSG00000104482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000025453	7.2186	7.15545	10.4229	8.38716	22.67	17.4885	19.4847	17.2273	0.0	10.9247	17.6469	18.663	16.007	13.8902	12.768	21.6725	19.9016	18.2177	18.8571	16.3615	16.3818	17.7008
ENSMUSG00000093029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000021540	5.888	5.04186	4.93599	4.19161	24.1084	27.9673	23.6942	20.5769	0.0	9.84778	23.3855	23.9647	18.5873	14.4972	14.0281	26.349	23.9898	23.3842	22.2782	21.3381	21.9729	22.1986
ENSMUSG00000095253	1.93787	2.98599	1.19426	1.82944	6.56302	9.18328	10.4734	8.12836	0.0	2.45051	9.07962	8.56074	6.50913	6.01588	4.71428	7.28998	8.54256	7.76898	7.28821	6.82167	5.55328	7.47994
ENSMUSG00000025451	15.7207	16.1818	13.1431	11.4849	40.3062	48.1021	42.5836	44.2962	29.6416	20.4429	45.0381	41.516	34.4503	32.4426	32.4664	50.8666	49.8357	48.6362	43.8109	38.3004	41.2298	43.9258
ENSMUSG00000021871	10.8627	10.5265	7.84424	7.31736	37.33	26.1787	33.7114	24.6193	0.0	10.7823	12.4905	15.6668	12.0899	12.7017	9.08726	30.0417	28.8721	21.1094	25.0611	25.7946	23.6842	27.9053
ENSMUSG00000101099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000064738	0.717847	0.565831	0.731497	0.0	1.38855	1.19619	1.31402	0.0	0.0	0.0	0.0	0.0	2.63562	0.0	0.0	0.0	1.57747	0.0	1.09155	0.0	0.0	0.0
ENSMUSG00000074635	0.0	0.0	0.0	0.020491	0.0	0.171241	0.046366	0.184029	0.0	0.071398	0.08798	0.0	0.0	0.0	0.069411	0.064638	0.103001	0.02599	0.146477	0.084057	0.223745	0.031788
ENSMUSG00000041966	1.36221	2.08697	1.6662	1.47887	8.64436	6.06042	7.18874	6.96056	0.0	2.66283	9.14953	8.16924	7.51613	6.299	5.47112	9.95059	9.65247	8.00045	9.14545	7.05334	7.82644	8.0673
ENSMUSG00000094114	0.434843	0.586677	0.655737	0.54264	1.02719	6.04783	5.0242	4.32912	0.0	1.8744	0.605803	0.313687	0.411687	0.192055	1.15796	0.942724	1.01045	0.786701	1.56572	0.849764	2.3859	0.481752
ENSMUSG00000034243	11.2642	11.1006	11.2533	8.94252	37.9146	45.4443	38.4544	34.7421	19.8907	23.2233	43.9961	36.5271	27.1682	20.7868	25.163	37.9482	29.2001	29.2863	31.283	30.6706	30.8943	33.3079
ENSMUSG00000081813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000100844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022419	29.6753	35.0017	25.7744	21.7865	30.9453	80.7595	77.7309	76.5931	50.6917	44.5906	36.4816	29.6582	21.828	29.284	29.9413	30.2108	23.0981	28.3326	30.4916	31.4918	26.9007	21.6713
ENSMUSG00000104162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062411	0.0	0.0	0.0
ENSMUSG00000078503	0.017119	0.006759	0.026174	0.006998	0.149976	0.076429	0.047482	0.062771	0.0	0.016213	0.199381	0.065993	0.015763	0.020717	0.035457	0.048477	0.122211	0.178466	0.024909	0.014317	0.12695	0.046594
ENSMUSG00000029430	34.7604	39.2188	49.4768	46.9604	26.3663	31.7045	41.2842	39.3467	0.0	22.4103	40.6672	60.7182	47.3938	42.0991	34.2006	47.2488	46.2081	42.935	62.5726	56.8828	43.2074	41.639
ENSMUSG00000074343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027191
ENSMUSG00000079594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000095367	1.12159	0.0	0.0	0.525154	1.59887	0.0	1.21814	0.0	0.0	0.0	0.0	0.0	0.0	1.85348	1.48971	1.41532	0.0	0.0	1.52166	0.0	1.59471	0.0
ENSMUSG00000103647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000083761	0.0	0.033147	0.042326	0.13609	0.079054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000031379	0.254037	0.241281	0.291437	0.322677	2.56737	2.03057	1.96934	1.6729	0.0	0.269894	1.04873	0.891272	1.00355	0.528491	0.304452	2.57205	2.6932	2.41191	2.82286	2.31459	1.60239	2.67802
ENSMUSG00000022400	13.4458	14.0066	13.5231	13.3362	23.7321	24.8605	29.3231	27.9191	0.0	17.1151	18.7661	21.1055	19.6167	20.9884	17.7614	26.2402	24.5645	21.9657	23.8143	24.9072	22.8438	22.3127
ENSMUSG00000087624	0.221399	0.232775	0.526512	0.060354	0.978336	1.88764	1.7762	1.15296	0.0	0.456558	0.774845	0.930898	0.884817	0.856765	0.921999	1.43035	1.37328	0.651212	1.29844	0.620258	0.550557	0.843307
ENSMUSG00000103287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000085157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000025491	0.41636	0.661507	0.339564	0.245212	6.71946	2.11333	2.31216	2.38836	0.0	1.16649	1.51729	1.3321	1.39185	1.55743	0.977159	5.28347	9.81026	3.96052	3.25514	3.02871	2.94891	3.50642
ENSMUSG00000096323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000065852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000067719	52.8652	60.249	43.2513	52.6985	43.2125	100.508	85.6927	80.6874	927.828	74.6565	85.0165	58.2985	48.0441	64.6203	41.4137	53.4347	76.9499	94.1228	65.7166	66.7448	66.0513	56.294
ENSMUSG00000095653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000086467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.117979	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000091423	0.0	0.025935	0.0	0.0	0.082756	0.075008	0.060748	0.080318	0.0	0.010375	0.0193	0.08447	0.060495	0.0	0.030252	0.084567	0.15645	0.011347	0.015942	0.183207	0.113738	0.152663
ENSMUSG00000095821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000079101	0.090231	0.041965	0.036092	0.035946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020325	0.503694	0.841875	0.481597	0.551899	2.98704	3.38098	3.29288	1.91247	0.0	1.02361	1.57301	2.15487	1.60009	0.850938	0.820915	2.66429	2.43094	2.49032	2.54772	2.75756	2.5884	3.12964
ENSMUSG00000079409	0.084652	0.2678	0.45596	0.121654	0.0	0.0	0.0	0.0	0.0	0.0	0.194803	0.0	0.11663	0.019173	0.0	0.0	0.0	0.0	0.103755	0.009815	0.0	0.0
ENSMUSG00000029290	6.67581	7.92921	5.55489	4.12126	22.1819	24.9856	18.6045	18.376	0.0	9.94264	33.3749	29.3164	21.1617	13.2044	15.1669	26.8196	19.4718	22.2546	18.7506	19.6901	20.6403	23.9585
ENSMUSG00000105884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000095512	0.0	0.0	0.0	0.0	0.102038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153402	0.0	0.096146	0.135093	0.0	0.188151
ENSMUSG00000076904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000096039	12.5431	11.6067	17.5424	14.4449	0.84165	0.842575	0.473877	0.429654	0.0	13.2663	2.51417	0.867147	0.679344	0.642379	0.690925	1.6957	0.860981	0.563682	0.837803	0.521316	0.307277	0.751141
ENSMUSG00000049848	0.0	0.023961	0.007733	0.006203	0.028659	0.064995	0.042081	0.013907	0.0	0.057467	0.187371	0.306995	0.167614	0.03671	0.062839	0.136641	0.170048	0.086457	0.055177	0.139538	0.056246	0.067292
ENSMUSG00000099801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000104768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000030970	9.065	9.81757	8.60636	8.26529	47.1586	52.2043	55.1282	49.1435	38.5843	21.4332	48.6288	58.35	48.0896	39.6712	31.7662	62.1847	51.578	51.547	53.4164	48.1525	51.9212	50.0395
ENSMUSG00000089462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
